"sample_ID","scientific_name_original","family_MG","scientific_name_WFO","scientific_name_authorship_WFO","family_WFO","latitude","longitude","subregion","replicate","date","collector","sample","num_leaves","leaf_area_cm2","leaf_length_cm","avg_leaf_width_cm","max_leaf_width_cm","leaf_thickness_mm","leaf_fresh_wgt_g","leaf_dry_wgt_g","twig_fresh_g","twig_dry_g","lma","lwc","succulence","ldmc","lwr","twig_fwc","quality_flag"
"729_10_htr_BHR","Asparagus capensis","Asparagaceae","Asparagus capensis","L.","Asparagaceae",-31.42739,19.7757,"htr","3",2014-07-29,"BHR",10,"88",5.62,0.5,0.2,0.4,0.325,0.188,0.087,0.209,0.143,154.804270462633,1.16091954022989,334.519572953737,0.462765957446808,2.5,0.461538461538462,""
"729_11_htr_BHR","Ehrharta calycina","Poaceae","Ehrharta calycina","Sm.","Poaceae",-31.42739,19.7757,"htr","3",2014-07-29,"BHR",11,"1",4.05,20,0.2,0.3,0.24,0.125,0.04,0.145,0.057,98.7654320987654,2.125,308.641975308642,0.32,100,1.54385964912281,""
"729_11_htr_BHR","Ehrharta calycina","Poaceae","Ehrharta calycina","Sm.","Poaceae",-31.42739,19.7757,"htr","1",2014-07-29,"BHR",11,"1",13.16,30.8,0.4,0.8,0.218,0.296,0.085,0.525,0.174,64.5896656534954,2.48235294117647,224.924012158055,0.287162162162162,77,2.01724137931035,""
"729_11_htr_BHR","Ehrharta calycina","Poaceae","Ehrharta calycina","Sm.","Poaceae",-31.42739,19.7757,"htr","2",2014-07-29,"BHR",11,"1",5.51,22.2,0.2,0.4,0.233,0.139,0.039,0.145,0.046,70.7803992740472,2.56410256410256,252.268602540835,0.280575539568345,111,2.15217391304348,""
"729_12_htr_BHR","Felicia hirsuta","Asteraceae","Felicia hirsuta","DC.","Asteraceae",-31.42739,19.7757,"htr","1",2014-07-29,"BHR",12,"100",3.97,0.8,0.1,0.2,0.23,0.101,0.032,0.096,0.054,80.6045340050378,2.15625,254.4080604534,0.316831683168317,8,0.777777777777778,""
"729_12_htr_BHR","Felicia hirsuta","Asteraceae","Felicia hirsuta","DC.","Asteraceae",-31.42739,19.7757,"htr","2",2014-07-29,"BHR",12,"110",3.66,0.6,0.1,0.2,0.209,0.105,0.035,0.168,0.11,95.6284153005465,2,286.885245901639,0.333333333333333,6,0.527272727272727,""
"729_12_htr_BHR","Felicia hirsuta","Asteraceae","Felicia hirsuta","DC.","Asteraceae",-31.42739,19.7757,"htr","3",2014-07-29,"BHR",12,"60",2.8,1.2,0.1,0.1,0.237,0.081,0.02,0.079,0.048,71.4285714285714,3.05,289.285714285714,0.246913580246914,12,0.645833333333333,""
"729_13_htr_BHR","Selago albida","Scrophulariaceae","Selago albida","Choisy","Scrophulariaceae",-31.42739,19.7757,"htr","3",2014-07-29,"BHR",13,"80",4.99,1.1,0.1,0.2,0.578,0.321,0.134,0.143,0.081,268.537074148297,1.3955223880597,643.286573146293,0.417445482866044,11,0.765432098765432,""
"729_13_htr_BHR","Selago albida","Scrophulariaceae","Selago albida","Choisy","Scrophulariaceae",-31.42739,19.7757,"htr","2",2014-07-29,"BHR",13,"120",4.49,0.7,0.1,0.2,0.588,0.247,0.091,0.152,0.086,202.672605790646,1.71428571428571,550.11135857461,0.368421052631579,7,0.767441860465116,""
"729_13_htr_BHR","Selago albida","Scrophulariaceae","Selago albida","Choisy","Scrophulariaceae",-31.42739,19.7757,"htr","4",2014-07-29,"BHR",13,"70",8.92,0.7,0.2,0.2,0.554,0.483,0.198,0.046,0.026,221.973094170404,1.43939393939394,541.479820627803,0.409937888198758,3.5,0.769230769230769,""
"729_13_htr_BHR","Selago albida","Scrophulariaceae","Selago albida","Choisy","Scrophulariaceae",-31.42739,19.7757,"htr","1",2014-07-29,"BHR",13,"120",5.6,1.1,0.1,0.2,0.505,0.257,0.089,0.145,0.075,158.928571428571,1.8876404494382,458.928571428571,0.346303501945525,11,0.933333333333333,""
"729_14_htr_BHR","Galenia africana","Aizoaceae","Aizoon africanum","(L.) Klak","Aizoaceae",-31.42854,19.77599,"htr","1",2014-07-29,"BHR",14,"28",10.74,1.7,0.3,0.5,0.781,0.689,0.191,0.504,0.31,177.839851024209,2.60732984293194,641.527001862197,0.277213352685051,5.66666666666667,0.625806451612903,""
"729_14_htr_BHR","Galenia africana","Aizoaceae","Aizoon africanum","(L.) Klak","Aizoaceae",-31.42854,19.77599,"htr","2",2014-07-29,"BHR",14,"45",5.53,1.5,0.2,0.3,0.556,0.316,0.11,0.378,0.25,198.915009041591,1.87272727272727,571.428571428571,0.348101265822785,7.5,0.512,""
"729_14_htr_BHR","Galenia africana","Aizoaceae","Aizoon africanum","(L.) Klak","Aizoaceae",-31.42854,19.77599,"htr","3",2014-07-29,"BHR",14,"65",12.47,1.6,0.2,0.3,0.691,0.787,0.238,0.349,0.22,190.858059342422,2.30672268907563,631.114675220529,0.302414231257942,8,0.586363636363636,""
"729_15_htr_BHR","Pteronia incana","Asteraceae","Pteronia incana","(Burm.f.) DC.","Asteraceae",-31.42854,19.77599,"htr","5",2014-07-29,"BHR",15,"75",3.22,0.6,0.1,0.2,0.314,0.134,0.062,0.072,0.046,192.546583850932,1.16129032258065,416.149068322981,0.462686567164179,6,0.565217391304348,""
"729_15_htr_BHR","Pteronia incana","Asteraceae","Pteronia incana","(Burm.f.) DC.","Asteraceae",-31.42854,19.77599,"htr","3",2014-07-29,"BHR",15,"80",3.9,0.6,0.1,0.1,0.434,0.151,0.057,0.152,0.101,146.153846153846,1.64912280701754,387.179487179487,0.377483443708609,6,0.504950495049505,""
"729_15_htr_BHR","Pteronia incana","Asteraceae","Pteronia incana","(Burm.f.) DC.","Asteraceae",-31.42854,19.77599,"htr","2",2014-07-29,"BHR",15,"90",3.67,0.6,0.1,0.2,0.378,0.157,0.062,0.211,0.138,168.937329700272,1.53225806451613,427.792915531335,0.394904458598726,6,0.528985507246377,""
"729_15_htr_BHR","Pteronia incana","Asteraceae","Pteronia incana","(Burm.f.) DC.","Asteraceae",-31.42854,19.77599,"htr","1",2014-07-29,"BHR",15,"80",3.9,0.5,0.1,0.2,0.328,0.188,0.077,0.14,0.09,197.435897435897,1.44155844155844,482.051282051282,0.409574468085106,5,0.555555555555556,""
"729_15_htr_BHR","Pteronia incana","Asteraceae","Pteronia incana","(Burm.f.) DC.","Asteraceae",-31.42854,19.77599,"htr","4",2014-07-29,"BHR",15,"62",6.59,1.1,0.2,0.3,0.392,0.308,0.121,0.186,0.113,183.61153262519,1.54545454545455,467.374810318665,0.392857142857143,5.5,0.646017699115044,""
