raw_species,plot,year,site,percent_cover,abund_class
Hermannia cuneifolia,HTR_10_ak,2013,htr,2.5,NA
Hirpicium alienatum,HTR_10_ak,2013,htr,2.5,NA
Leysera tenella,HTR_10_ak,2013,htr,2.5,NA
Lotononis parvifolia,HTR_10_ak,2013,htr,2.5,NA
Lycium cinereum,HTR_10_ak,2013,htr,2.5,NA
Massonia depressa,HTR_10_ak,2013,htr,2.5,NA
Merxmuellera stricta,HTR_10_ak,2013,htr,2.5,NA
Moraea miniata,HTR_10_ak,2013,htr,2.5,NA
Oxalis cf. melanostricta,HTR_10_ak,2013,htr,2.5,NA
Oxalis luteola,HTR_10_ak,2013,htr,2.5,NA
Oxalis obtusa,HTR_10_ak,2013,htr,2.5,NA
Pelargonium praemorsum,HTR_10_ak,2013,htr,2.5,NA
Pentzia incana,HTR_10_ak,2013,htr,2.5,NA
Pteronia glauca,HTR_10_ak,2013,htr,2.5,NA
Pteronia incana,HTR_10_ak,2013,htr,15,NA
Ruschia unca,HTR_10_ak,2013,htr,2.5,NA
Selago glabrata,HTR_10_ak,2013,htr,2.5,NA
Tribolium utriculosum,HTR_10_ak,2013,htr,2.5,NA
Tylecodon wallichii,HTR_10_ak,2013,htr,2.5,NA
Ursinia nana,HTR_10_ak,2013,htr,2.5,NA
Wiborgiella leipoldtiana,HTR_10_ak,2013,htr,2.5,NA
Amphiglossa triloba,HTR_16_ak,2013,htr,2.5,NA
Arctotheca calendula,HTR_16_ak,2013,htr,2.5,NA
Chlorophytum undulatum,HTR_16_ak,2013,htr,2.5,NA
Chrysocoma ciliata,HTR_16_ak,2013,htr,2.5,NA
Ehrhsrta calycina,HTR_16_ak,2013,htr,2.5,NA
Eriocephalus ericoides,HTR_16_ak,2013,htr,15,NA
Eriocephalus spinescens,HTR_16_ak,2013,htr,2.5,NA
Euphorbia mauritanica var. corallothamnus,HTR_16_ak,2013,htr,2.5,NA
Galenia africana,HTR_16_ak,2013,htr,2.5,NA
Gorteria diffusa,HTR_16_ak,2013,htr,2.5,NA
Helichrysum obtusum,HTR_16_ak,2013,htr,2.5,NA
Lapeirousia plicata,HTR_16_ak,2013,htr,2.5,NA
Lessertia sp.,HTR_16_ak,2013,htr,2.5,NA
Leysera tenella,HTR_16_ak,2013,htr,2.5,NA
Lotononis parvifolia,HTR_16_ak,2013,htr,2.5,NA
Lycium cinereum,HTR_16_ak,2013,htr,2.5,NA
Merxmuellera dura,HTR_16_ak,2013,htr,2.5,NA
Moraea miniata,HTR_16_ak,2013,htr,2.5,NA
Othonna rechingeri,HTR_16_ak,2013,htr,2.5,NA
Oxalis obtusa,HTR_16_ak,2013,htr,2.5,NA
Pentaschistis sp.,HTR_16_ak,2013,htr,2.5,NA
Phyllobolus sp. (rank),HTR_16_ak,2013,htr,2.5,NA
Pteronia glauca,HTR_16_ak,2013,htr,2.5,NA
Pteronia incana,HTR_16_ak,2013,htr,2.5,NA
Selago glabrata,HTR_16_ak,2013,htr,2.5,NA
Stipagrostis ciliata,HTR_16_ak,2013,htr,2.5,NA
Trachyandra falcata,HTR_16_ak,2013,htr,2.5,NA
Tribolium utriculosum,HTR_16_ak,2013,htr,2.5,NA
Wiborgiella leipoldtiana,HTR_16_ak,2013,htr,2.5,NA
Zaluzianskya affinis,HTR_16_ak,2013,htr,2.5,NA
Alyssum minutum,HTR_15_ak,2013,htr,2.5,NA
Amphiglossa triloba,HTR_15_ak,2013,htr,2.5,NA
Chlorophytum undulatum,HTR_15_ak,2013,htr,2.5,NA
Chrysocoma ciliata,HTR_15_ak,2013,htr,2.5,NA
Deverra denudata,HTR_15_ak,2013,htr,2.5,NA
Dodonaea viscosa var. angustifolia,HTR_15_ak,2013,htr,2.5,NA
Ehrhsrta calycina,HTR_15_ak,2013,htr,2.5,NA
Eriocephalus ericoides,HTR_15_ak,2013,htr,2.5,NA
Erodium moschatum,HTR_15_ak,2013,htr,2.5,NA
Galenia africana,HTR_15_ak,2013,htr,2.5,NA
Heliophila amplexicaulis,HTR_15_ak,2013,htr,2.5,NA
Lapeirousia plicata,HTR_15_ak,2013,htr,2.5,NA
Leysera tenella,HTR_15_ak,2013,htr,2.5,NA
Lycium cinereum,HTR_15_ak,2013,htr,2.5,NA
Melolobium candicans,HTR_15_ak,2013,htr,2.5,NA
Moraea miniata,HTR_15_ak,2013,htr,2.5,NA
Ornithoglossum vulgare,HTR_15_ak,2013,htr,2.5,NA
Osteospermum pinnatum,HTR_15_ak,2013,htr,2.5,NA
Oxalis cf. melanostricta,HTR_15_ak,2013,htr,2.5,NA
Pentzia spinescens,HTR_15_ak,2013,htr,2.5,NA
Phyllobolus sp. (rank),HTR_15_ak,2013,htr,2.5,NA
Plantago cafra,HTR_15_ak,2013,htr,2.5,NA
Prosopis glandulosa,HTR_15_ak,2013,htr,2.5,NA
Psilocaulon junceum,HTR_15_ak,2013,htr,2.5,NA
Pteronia incana,HTR_15_ak,2013,htr,2.5,NA
Salvia disermas,HTR_15_ak,2013,htr,2.5,NA
Senecio cardaminifolius,HTR_15_ak,2013,htr,2.5,NA
Senecio leptophyllus,HTR_15_ak,2013,htr,2.5,NA
Senecio panduratus,HTR_15_ak,2013,htr,2.5,NA
Septulina glauca,HTR_15_ak,2013,htr,2.5,NA
Sphalmanthus sp. (annual),HTR_15_ak,2013,htr,2.5,NA
Stachys sp. (skaapdip),HTR_15_ak,2013,htr,2.5,NA
Tetragonia microptera,HTR_15_ak,2013,htr,2.5,NA
Bromus pectinatus,HTR_17_ak,2013,htr,2.5,NA
Chrysocoma ciliata,HTR_17_ak,2013,htr,2.5,NA
Dorotheanthus maughanii,HTR_17_ak,2013,htr,2.5,NA
Eriocephalus ericoides,HTR_17_ak,2013,htr,2.5,NA
Erodium moschatum,HTR_17_ak,2013,htr,2.5,NA
Foveolina dichotoma,HTR_17_ak,2013,htr,2.5,NA
Galenia africana,HTR_17_ak,2013,htr,15,NA
Helichrysum leontonyx,HTR_17_ak,2013,htr,2.5,NA
Hermannia cuneifolia,HTR_17_ak,2013,htr,2.5,NA
Lapeirousia plicata,HTR_17_ak,2013,htr,2.5,NA
Leysera tenella,HTR_17_ak,2013,htr,15,NA
Microloma sagittatum,HTR_17_ak,2013,htr,2.5,NA
Moraea sp. (spiral flat leaf),HTR_17_ak,2013,htr,2.5,NA
Oxalis cf. melanostricta,HTR_17_ak,2013,htr,2.5,NA
Pentzia spinescens,HTR_17_ak,2013,htr,2.5,NA
Pteronia incana,HTR_17_ak,2013,htr,2.5,NA
Selago glabrata,HTR_17_ak,2013,htr,2.5,NA
Senecio cardaminifolius,HTR_17_ak,2013,htr,2.5,NA
